"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000160285",433.787307907034,-0.336362931752791,0.262110577689394,-1.28328636988999,0.199391766143387,0.705700430647359
"ENSG00000100239",371.901568086611,-0.299940713111443,0.234075258165662,-1.28138580498399,0.200058187583703,0.706427136845202
"ENSG00000150961",362.670025184285,-0.32268902128806,0.251865428793252,-1.28119616429353,0.200124773063559,0.706427136845202
"ENSG00000063660",430.518383511238,-0.328781524713424,0.256860306840116,-1.28000129236814,0.200544681390028,0.707125432498172
"ENSG00000100023",260.040997042553,-0.329182309634769,0.257384264926604,-1.27895273523671,0.200913700451459,0.707642944952928
"ENSG00000166747",488.192211762828,-0.293199563667971,0.229503216120776,-1.27754010869144,0.201411629598065,0.708369771267585
"ENSG00000239305",250.43695113089,-0.320528609804204,0.250980533077412,-1.27710546261905,0.201565016573,0.708369771267585
"ENSG00000136888",603.061053850953,-0.292356616846917,0.229207581277029,-1.27551023931257,0.202128702290839,0.70956757231977
"ENSG00000164181",247.468274391185,-0.373491109646313,0.293096378284945,-1.27429452329571,0.202559056727911,0.710295194517258
"ENSG00000244398",315.913616673618,0.31913706670717,0.250939511692409,1.27176889982298,0.20345524200504,0.712652904888941
"ENSG00000147454",412.86776764312,-0.327242719118653,0.257443490751844,-1.27112446371422,0.203684373490287,0.712671478234147
"ENSG00000125304",980.03773531797,-0.268721325739531,0.211820281483371,-1.26862887660088,0.204573460161853,0.714212606529978
"ENSG00000139329",636.462395448576,0.318165258072562,0.250675050969789,1.26923384214613,0.204357674250361,0.714212606529978
"ENSG00000135916",589.524761693314,0.316231414376782,0.249671539517239,1.2665897562383,0.205302017159262,0.714406144956382
"ENSG00000167792",264.222409633435,0.32661194339272,0.25776924121999,1.26707105101798,0.205129885620054,0.714406144956382
"ENSG00000173848",390.051885286103,-0.307467432256969,0.242551873517252,-1.26763577538435,0.204928049903238,0.714406144956382
"ENSG00000100934",229.615339977863,0.345644651232109,0.273478967914384,1.26388019476627,0.206273031407416,0.715175140026222
"ENSG00000138293",979.227687634365,-0.275261011069517,0.21768136846966,-1.26451341704002,0.206045808074515,0.715175140026222
"ENSG00000162613",337.199644708367,-0.306031796951812,0.241976080990767,-1.26471920571145,0.205972002724951,0.715175140026222
"ENSG00000184007",373.849724199343,0.298210709042113,0.23602575640185,1.26346680798001,0.206421467865609,0.715175140026222
"ENSG00000117410",324.092463945934,-0.311963043092465,0.247370187276682,-1.26111819102735,0.207266267524931,0.715765505205402
"ENSG00000172403",2189.54347887636,0.388148499076078,0.307525739730886,1.26216589029505,0.206889099710156,0.715765505205402
"ENSG00000188971",304.877282358219,-0.315522628748505,0.250126572420904,-1.26145185493349,0.207146095661575,0.715765505205402
"ENSG00000141736",673.499953750462,-0.277920062646541,0.220559312446613,-1.26006950041528,0.207644291598866,0.71629406766066
"ENSG00000085224",265.847274165134,-0.31763234286232,0.252433381038277,-1.25828185462586,0.208289841080503,0.717743348485196
"ENSG00000126217",329.05765494878,-0.304955853190957,0.24269577115403,-1.25653550426889,0.208921881790441,0.71914299634677
"ENSG00000065485",259.771301939316,-0.348593610910858,0.277980621858638,-1.25402126443234,0.209834276482527,0.720151191384577
"ENSG00000165527",225.196324514935,-0.323576434238504,0.257968178789164,-1.254326931939,0.209723198750257,0.720151191384577
"ENSG00000239528",243.289300113733,-0.365552214712663,0.291541757646872,-1.25385885597711,0.209893312061836,0.720151191384577
"ENSG00000198952",601.909022086036,-0.276682363619209,0.220775051883708,-1.25323201719799,0.210121281129796,0.720157329512669
"ENSG00000085719",522.233387411831,-0.281344213703189,0.224968165779407,-1.25059566862923,0.211082031675511,0.72267224608046
"ENSG00000059588",268.240006105688,-0.324868025126516,0.260957859064263,-1.24490607905591,0.213166276074921,0.726646415403684
"ENSG00000083312",262.315326679441,-0.308146134933802,0.247640402664266,-1.24432900132038,0.213378501540275,0.726646415403684
"ENSG00000138294",4093.76553386026,1.13969987216519,0.915253778003209,1.24522826297604,0.213047856376243,0.726646415403684
"ENSG00000166734",521.009371829788,-0.288565624502139,0.231710184636779,-1.24537307220433,0.212994646768287,0.726646415403684
"ENSG00000175793",249.544366885306,-0.327532758150717,0.263223499566733,-1.24431427547251,0.213383919096245,0.726646415403684
"ENSG00000109133",224.411558657414,-0.339474489294798,0.273001245406291,-1.24349062506868,0.213687093485671,0.726901394934162
"ENSG00000033627",278.167406935462,-0.319602493425474,0.257175160402133,-1.24274246752963,0.213962749249768,0.727062319755882
"ENSG00000130940",312.421510323893,-0.306421220021871,0.246762209423072,-1.24176720875648,0.214322464580822,0.727508237980105
"ENSG00000163840",302.728872717704,-0.361918639141925,0.291616627359746,-1.24107682891295,0.214577368398306,0.727597807220667
"ENSG00000075292",401.007403647727,-0.306595485623111,0.247333568792853,-1.2396032092186,0.215122193072851,0.727894859451604
"ENSG00000167642",731.867974718992,-0.284402618112958,0.229363957439816,-1.23996211648722,0.214989406625985,0.727894859451604
"ENSG00000158604",437.099551789235,-0.282792126249851,0.22861865822712,-1.23695995962374,0.216101948040904,0.729659175569713
"ENSG00000180211",361.028386236156,0.303561090081463,0.245358313325526,1.23721542574641,0.216007116176263,0.729659175569713
"ENSG00000164300",270.657402860112,-0.319819684226764,0.258702864553383,-1.23624330476159,0.216368138275601,0.729784059607535
"ENSG00000173801",635.994789578156,-0.272894549325973,0.220902258654275,-1.23536332760213,0.216695314748629,0.730114161015486
"ENSG00000117602",392.498100539092,-0.925140895090106,0.75032401281545,-1.23298852134385,0.217580046772886,0.730833506399333
"ENSG00000162511",257.054670851863,0.37429435883572,0.303578243179854,1.23294197540359,0.21759741333749,0.730833506399333
"ENSG00000198899",20516.704653903,0.258045541492462,0.209131147223133,1.23389339617183,0.217242630638651,0.730833506399333
"ENSG00000116962",263.500602578225,0.344858440275422,0.280312734948606,1.23026319278234,0.21859856278243,0.733422364488152
"ENSG00000005893",683.174989871954,-0.290300115861466,0.236796674641044,-1.22594675918286,0.22021871099049,0.733788115607339
"ENSG00000071073",271.604518396169,-0.374113668316411,0.305680332451882,-1.22387222401789,0.221000433238961,0.733788115607339
"ENSG00000100304",228.949251970624,-0.355821256182745,0.290186783321791,-1.22618009031849,0.220130911867195,0.733788115607339
"ENSG00000107854",338.720232458629,-0.296679464060586,0.242537660322709,-1.22323050228916,0.221242647921811,0.733788115607339
"ENSG00000125107",709.802339011564,-0.266077741386155,0.217507351081234,-1.2233045920677,0.221214673390989,0.733788115607339
"ENSG00000127914",313.040182751839,-0.298504759922557,0.243951743077655,-1.22362216459973,0.221094794310762,0.733788115607339
"ENSG00000153561",227.097015350313,-0.317881571594237,0.258826066488133,-1.22816676043258,0.219384373785559,0.733788115607339
"ENSG00000157873",395.296919625714,-0.287734873322476,0.235125285608242,-1.22375129743336,0.221046061836401,0.733788115607339
"ENSG00000173334",1331.87293893457,-0.349813576393093,0.285226588421346,-1.22644097918507,0.22003277291018,0.733788115607339
"ENSG00000196914",584.545679083058,-0.273330005900719,0.223319241703442,-1.22394292500639,0.220973759131778,0.733788115607339
"ENSG00000242247",599.878027278158,-0.269456027151363,0.220191016207007,-1.22373760652452,0.221051228181168,0.733788115607339
"ENSG00000249353",317.614789245418,0.294862219707028,0.241665254036932,1.22012666190716,0.222416862809701,0.736914975219653
"ENSG00000146433",359.555786622054,-0.295842148100289,0.24280787637555,-1.21842072224507,0.223064134349896,0.737450849115731
"ENSG00000170348",1269.70508039805,-0.254594256943486,0.208865047319476,-1.21894141796767,0.222866428024824,0.737450849115731
"ENSG00000204713",332.053583249444,-0.289905194452533,0.238042837364681,-1.2178698492339,0.223273435473481,0.737450849115731
"ENSG00000123066",292.823894575053,-0.302958950167221,0.24888666814499,-1.21725664305463,0.223506584943418,0.737455923792584
"ENSG00000173193",336.562499191431,-0.391084000958287,0.321521736221239,-1.21635322561577,0.223850393941902,0.737825729100429
"ENSG00000185787",260.65122628574,0.30065500824223,0.247628225542997,1.2141386854546,0.224694769557111,0.739078663501904
"ENSG00000198363",254.709083300135,0.342806891031857,0.282210846085082,1.21471905062255,0.224473264056732,0.739078663501904
"ENSG00000068878",330.868322798915,-0.297376669850118,0.245194818278756,-1.21281792142947,0.225199441974469,0.739211364171865
"ENSG00000173230",953.525323597691,-0.274871555825552,0.226564386834207,-1.21321607365722,0.225047220284298,0.739211364171865
"ENSG00000103335",947.332052129426,-0.268317953315749,0.221393639237016,-1.21194969394987,0.225531637978114,0.739539377262939
"ENSG00000136240",1098.56313563479,-0.25573366995826,0.211213743948877,-1.21078138750364,0.225979200362581,0.739983250910796
"ENSG00000138688",297.474733762052,-0.297320823107848,0.245641858619442,-1.21038338001044,0.226131816311622,0.739983250910796
"ENSG00000130202",506.845780885318,-0.278823631993232,0.230734672089154,-1.20841670421122,0.226887017717083,0.740931553242249
"ENSG00000204842",308.88548873877,-0.291211462931657,0.2408996217263,-1.20884981406288,0.226720549755459,0.740931553242249
"ENSG00000162298",424.42482946357,-0.287926078010852,0.238462278802877,-1.20742819139485,0.227267284076913,0.741412943136158
"ENSG00000154553",474.906603696621,0.381137503594065,0.31589789957578,1.20652117062474,0.227616601165279,0.741792485271493
"ENSG00000138771",422.304425115515,-0.285267067820597,0.23693117563673,-1.20400815576071,0.228586426283427,0.744191391908416
"ENSG00000167548",703.372654633931,-0.261682775702896,0.217657625909151,-1.20226789486402,0.229259751516423,0.745621091755148
"ENSG00000138735",320.755861496261,0.298045171643222,0.248251201350979,1.20057897009668,0.229914562710715,0.746163015910658
"ENSG00000142541",1146.34629055671,0.261559971884038,0.217962004769292,1.200025537299,0.230129422620687,0.746163015910658
"ENSG00000197601",235.914816176283,-0.312756030819489,0.260512843354752,-1.20053977681859,0.229929774070418,0.746163015910658
"ENSG00000148303",857.913151538964,0.269166761195829,0.224593482215789,1.19846203255896,0.230737195387141,0.746954073283014
"ENSG00000149084",247.608586071387,-0.307790434932861,0.256879231743331,-1.19819119998147,0.230842590486962,0.746954073283014
"ENSG00000162430",734.594092098877,-0.269032707340748,0.224963906422292,-1.19589276172922,0.2317384101656,0.748978353853852
"ENSG00000225630",604.031059139475,0.272059539667343,0.227592539780471,1.19537986583287,0.231938648523837,0.748978353853852
"ENSG00000196557",387.013045416932,0.379198441898569,0.318380405925332,1.19102317492333,0.233644487148614,0.753722438785399
"ENSG00000077097",610.874187429195,-0.270210032650927,0.227241292501279,-1.18908861007031,0.234404799925114,0.753831202815027
"ENSG00000117298",964.91919156991,-0.264395887985694,0.222365688634943,-1.18901386993994,0.234434209032169,0.753831202815027
"ENSG00000141429",355.236886652305,-0.284163208671302,0.239088241882426,-1.18852858021785,0.234625226755557,0.753831202815027
"ENSG00000175166",548.761467277799,-0.289991474508924,0.24375321256217,-1.18969293352374,0.234167103811763,0.753831202815027
"ENSG00000172809",468.904099091772,0.270262966510474,0.228006152452394,1.18533190268584,0.235886244491115,0.756517729666853
"ENSG00000173786",392.432536834682,-0.293092427030018,0.247295741191658,-1.18518994956273,0.235942352793847,0.756517729666853
"ENSG00000198763",12053.4912994936,0.243263481024385,0.205354322295641,1.18460365628033,0.236174190731423,0.756517729666853
"ENSG00000170889",644.150794039862,0.266770446810939,0.225452192446355,1.18326836353306,0.236702806732593,0.757448981544299
"ENSG00000157106",336.130196960307,-0.286272631613608,0.242571611062578,-1.18015719300209,0.237937700927142,0.760636184489981
"ENSG00000047648",396.970555106242,-0.284530624135122,0.242624577102637,-1.17271971179885,0.240908224011111,0.762612477655945
"ENSG00000074842",279.809608459254,-0.3004531668646,0.25595139857845,-1.17386804109417,0.240447885189919,0.762612477655945
"ENSG00000124222",313.227235385298,0.2864870510827,0.243477881145389,1.17664508059206,0.239337196560977,0.762612477655945
"ENSG00000168300",333.980355828071,-0.307120491873559,0.261361567805991,-1.17507900817895,0.2399631080871,0.762612477655945
"ENSG00000182827",253.301371529835,-0.293347519263991,0.249496376109649,-1.17575863761272,0.239691339302171,0.762612477655945
"ENSG00000182871",291.694321131264,0.299721082557822,0.254886573508287,1.17589984608616,0.23963490039421,0.762612477655945
"ENSG00000184014",271.577839054532,0.29577823313957,0.251786073564848,1.1747203844592,0.240106601295461,0.762612477655945
"ENSG00000197442",289.338034774309,-0.29896185690023,0.254953568692044,-1.17261295236602,0.240951052927726,0.762612477655945
"ENSG00000198938",18354.3263621141,0.232647951546961,0.198201310948001,1.17379622987457,0.240476654477997,0.762612477655945
"ENSG00000217027",527.593888625837,-0.286279059357455,0.243328224792642,-1.17651398476858,0.239389547374749,0.762612477655945
"ENSG00000105699",267.30747950844,-0.289809414779871,0.247556736031868,-1.17067876812919,0.241727922618435,0.7643115249425
"ENSG00000144218",224.423516045306,-0.850211123377785,0.727356314642112,-1.1689059492061,0.242441526331849,0.765635161668403
"ENSG00000147676",327.043354014908,-0.286837373462612,0.245486498803108,-1.16844459822073,0.242627474284993,0.765635161668403
"ENSG00000064601",247.247535330027,0.311032815584365,0.267055991078044,1.16467267530227,0.244151513615188,0.766645383975106
"ENSG00000089157",936.5325696354,0.252250780666184,0.216294210810589,1.16623916895807,0.243517760169901,0.766645383975106
"ENSG00000115183",370.07452806935,-0.32549032993912,0.27931306268879,-1.16532440984252,0.24388770202265,0.766645383975106
"ENSG00000130147",435.985947231712,-0.302663792177602,0.259700758546282,-1.16543283843995,0.243843831314945,0.766645383975106
"ENSG00000169439",460.712561901774,0.295043786308241,0.253204303185854,1.16524001605011,0.243921851974594,0.766645383975106
"ENSG00000069535",501.897494229325,0.809570952178235,0.695879022256066,1.16337887231257,0.244675817728804,0.766779334299715
"ENSG00000165125",876.119314380171,-0.353926377584145,0.304165622889151,-1.16359756313793,0.244587139429412,0.766779334299715
"ENSG00000163472",272.406742463615,-0.362124590192127,0.311619424546944,-1.16207322672074,0.245205721614869,0.767684383108891
"ENSG00000160111",303.21431473973,0.345478178377118,0.297608001543687,1.16084976406928,0.245703001304156,0.768424236824238
"ENSG00000163558",239.080458628772,-0.296300602178844,0.255364446589859,-1.16030483544459,0.245924716496199,0.768424236824238
"ENSG00000160294",363.207715770665,-0.273122737442285,0.235743412966322,-1.15855935911687,0.246635842803569,0.769890709300554
"ENSG00000090861",582.834914463632,-0.256879213516879,0.22227934636892,-1.15565938857195,0.247820505742737,0.770225601319164
"ENSG00000095380",329.005845388719,-0.32359704775303,0.279632510389871,-1.15722255363607,0.24718144548246,0.770225601319164
"ENSG00000100600",335.682560386582,-0.280668023402753,0.242736126683655,-1.15626803161662,0.247571540184805,0.770225601319164
"ENSG00000146676",228.989539104784,-0.304349034572544,0.263197498141373,-1.1563523085203,0.247537080506613,0.770225601319164
"ENSG00000196531",849.521812320815,0.249113993949007,0.215620290887599,1.15533650809732,0.247952651178437,0.770225601319164
"ENSG00000175582",309.357567377332,-0.284014059638341,0.246050098646578,-1.15429362231752,0.248379810338017,0.770800503037277
"ENSG00000002586",553.777504550551,0.261017027249929,0.226489169394967,1.15244816318236,0.249136959187874,0.771645990325087
"ENSG00000185442",329.355259041668,-0.298553439986257,0.258964895975139,-1.15287224108907,0.248962827287596,0.771645990325087
"ENSG00000003989",233.720359277096,-0.30279114413643,0.263441797373276,-1.14936637676898,0.250404938368676,0.771819287285444
"ENSG00000006114",266.346634700114,-0.284479950087408,0.24731347041947,-1.15028085451593,0.250028213692399,0.771819287285444
"ENSG00000130811",306.210847074693,0.282811682068418,0.246028237411503,1.14950903621437,0.250346142863094,0.771819287285444
"ENSG00000136205",261.949865963819,0.330698025204364,0.287264824597714,1.15119568038821,0.249651741900613,0.771819287285444
"ENSG00000177674",226.417628795827,-0.313567429606177,0.272784790048681,-1.14950481495034,0.25034788247175,0.771819287285444
"ENSG00000083444",308.29623202532,-0.282864180045115,0.246613461772176,-1.14699407734046,0.251384068730556,0.772593508530975
"ENSG00000121691",305.459344026147,-0.293334038869032,0.255724338160642,-1.14707126032237,0.251352170655438,0.772593508530975
"ENSG00000174238",618.11304482972,-0.256817093868818,0.223847559075304,-1.14728565694309,0.251263579935811,0.772593508530975
"ENSG00000159346",346.788095354118,-0.273923934319257,0.239304115644199,-1.14466871404139,0.252346416110854,0.77480326798164
"ENSG00000145555",356.301366166636,-0.290389029801855,0.254127417458284,-1.14269067346708,0.253167043454832,0.77655480014112
"ENSG00000162736",373.782193534697,-0.304442650859105,0.266696525774978,-1.14153212147943,0.253648552809913,0.77655480014112
"ENSG00000184897",225.230632158869,-0.313276098367846,0.27435057854261,-1.14188240473927,0.253502903309612,0.77655480014112
"ENSG00000101608",478.866820902314,0.273740407059942,0.240028509892843,1.14044955402235,0.254099057906485,0.777186743875357
"ENSG00000224094",305.29345511601,0.289463412269723,0.254479524178544,1.13747231021477,0.255340893659028,0.780235513829507
"ENSG00000064961",352.827193323659,-0.295242168702875,0.260502654357933,-1.13335570200068,0.257064908781954,0.78078906366113
"ENSG00000066455",238.635425783012,-0.291098930927436,0.257138671931196,-1.13206982341935,0.257605080480897,0.78078906366113
"ENSG00000110911",379.97192299614,0.276562552327456,0.244487713118991,1.13119202924056,0.257974276058891,0.78078906366113
"ENSG00000114446",257.867766938836,-0.311637067026135,0.274623958767985,-1.13477741863528,0.256468589931552,0.78078906366113
"ENSG00000136044",343.844283694793,-0.28496627849737,0.250877371833077,-1.13587876186368,0.256007307937722,0.78078906366113
"ENSG00000146963",241.011921088181,-0.288971683110067,0.254855891969176,-1.13386306621083,0.25685199173446,0.78078906366113
"ENSG00000163406",265.463997829073,0.411154524816325,0.363075725093873,1.13242085989093,0.257457539050905,0.78078906366113
"ENSG00000171130",265.437447995788,-0.309037798781369,0.272428148542814,-1.13438277371254,0.256634021741057,0.78078906366113
"ENSG00000172534",391.952254047797,-0.269734779233387,0.238155074831207,-1.13260143385381,0.257381666242904,0.78078906366113
"ENSG00000182541",283.536745256706,0.292645605598715,0.258613458707698,1.13159464732067,0.257804891499908,0.78078906366113
"ENSG00000084754",402.484421393525,0.263849996067726,0.233644825340111,1.12927814978845,0.258780515360552,0.78174303691461
"ENSG00000211459",2453.1319355196,0.234766423671677,0.207798329188139,1.12978013148085,0.258568882229819,0.78174303691461
"ENSG00000172725",437.22859129566,-0.270980576183032,0.240150777694066,-1.12837684218637,0.259160803603361,0.78214976177545
"ENSG00000068650",332.291899791854,-0.361169712283131,0.320423797019323,-1.12716257544801,0.259673750370519,0.782456264547438
"ENSG00000204385",1757.28478037086,-0.236859639940557,0.210173286105035,-1.12697310076879,0.259753854154096,0.782456264547438
"ENSG00000139514",348.63470090227,-0.289787150022697,0.257345823429029,-1.12606121273468,0.260139610297648,0.782877617379688
"ENSG00000163625",258.843159799193,-0.279894816438551,0.248753160274285,-1.12519099709096,0.260508107322905,0.783246283018064
"ENSG00000143742",300.876276193043,-0.275295615730113,0.245068446901921,-1.12334174068639,0.261292382652699,0.78486315694924
"ENSG00000067560",1030.13009669146,0.237600214508327,0.211968449987529,1.12092254541799,0.262320833243059,0.784990162637124
"ENSG00000122705",255.677243034017,0.302597545705066,0.269752552884436,1.12175971077723,0.261964620799338,0.784990162637124
"ENSG00000167306",231.513175920225,-0.287311295003762,0.255998733969827,-1.12231529644059,0.261728404625267,0.784990162637124
"ENSG00000196208",951.967007799258,-0.918826528680526,0.81938887064605,-1.12135588070177,0.262136408065852,0.784990162637124
"ENSG00000100320",463.506443236479,0.271664611870812,0.243710417732948,1.11470249978602,0.264977929449451,0.788284929945472
"ENSG00000110651",1464.4404404594,0.241615296764565,0.216869466974227,1.11410471992943,0.265234264018486,0.788284929945472
"ENSG00000120256",296.743226075898,-0.273136901303873,0.245757545360598,-1.11140799727269,0.266392771551924,0.788284929945472
"ENSG00000122126",333.145488859189,-0.273220507754784,0.244659286604279,-1.11673875758782,0.264106041061385,0.788284929945472
"ENSG00000149418",593.261799675684,-0.247249735549516,0.222020337635752,-1.11363552628749,0.265435579027404,0.788284929945472
"ENSG00000158715",3754.74480418202,-0.859173847911778,0.770508107270828,-1.11507437728982,0.264818550444809,0.788284929945472
"ENSG00000159388",1046.91351045231,0.253703758727954,0.227750901439526,1.11395281917389,0.265299427941085,0.788284929945472
"ENSG00000163191",451.497567538882,0.278565600117405,0.25001742644138,1.11418473536971,0.265199942619735,0.788284929945472
"ENSG00000166145",667.881679472708,-0.244109602349187,0.219377688730929,-1.11273668603826,0.265821534621757,0.788284929945472
"ENSG00000168615",548.841277422245,-0.268995497534459,0.241813012203232,-1.11241117706429,0.2659614011087,0.788284929945472
"ENSG00000197122",333.356967488849,0.2744102429033,0.246312349403911,1.11407423772047,0.265247339700423,0.788284929945472
"ENSG00000253352",617.476422166259,-0.252946073273949,0.227486196708014,-1.11191833585672,0.266173264239128,0.788284929945472
"ENSG00000173757",361.992057729338,0.26838375811309,0.24174001803664,1.11021650570247,0.266905741854482,0.789069528379453
"ENSG00000197226",693.160213278206,-0.24078025132889,0.217166849012475,-1.10873391783227,0.267544985354828,0.790225633923721
"ENSG00000101849",272.386705203368,0.30151674403898,0.272932123994845,1.10473160735258,0.269275903362111,0.790270216402958
"ENSG00000102054",403.653377337796,0.263860649222374,0.238694364325551,1.10543309209638,0.268971971267524,0.790270216402958
"ENSG00000111057",503.377366509503,-0.259819825179064,0.234887714900308,-1.10614480322795,0.268663849156529,0.790270216402958
"ENSG00000144655",280.318857754913,0.298892199947887,0.270336425530698,1.10563050969225,0.268886478684194,0.790270216402958
"ENSG00000170871",238.599750298374,-0.296907531771123,0.26809208780404,-1.10748338081557,0.268084993716625,0.790270216402958
"ENSG00000176393",266.178071786547,-0.282454948319665,0.254936936663732,-1.10794046565418,0.267887528033478,0.790270216402958
"ENSG00000213741",303.36886250517,0.273774158180223,0.247864290343363,1.10453247541615,0.269362224135155,0.790270216402958
"ENSG00000243547",389.51937881203,-0.271554468914222,0.245948878185136,-1.10410940240114,0.26954568310729,0.790270216402958
"ENSG00000112658",433.108647088094,0.264978045030964,0.240224772197592,1.10304213261158,0.270008868777106,0.790576023430376
"ENSG00000136485",539.259943120238,-0.251295068984469,0.228133605775603,-1.1015258717808,0.270667850803832,0.790576023430376
"ENSG00000156482",887.66495898294,0.251654968072078,0.228270444909875,1.10244218506445,0.270269480264974,0.790576023430376
"ENSG00000165672",390.770330806821,-0.256773192916177,0.233215634456871,-1.10101191763652,0.270891470339994,0.790576023430376
"ENSG00000182934",1056.92265595732,-0.231851681849564,0.210494230578771,-1.10146335703391,0.270695043976413,0.790576023430376
"ENSG00000004478",451.910849262013,-0.263045012093989,0.239502116017515,-1.09829932389721,0.272073807053362,0.79329945206768
"ENSG00000091317",392.596436354004,-0.266009351730104,0.242511792667328,-1.09689243893805,0.272688414395204,0.794364054377246
"ENSG00000008710",416.733311313445,0.272447784099767,0.251134510828105,1.08486795861462,0.277980141020279,0.795846026950662
"ENSG00000063046",676.752489067526,0.23639011027552,0.217449961142807,1.08710118425947,0.27699209454465,0.795846026950662
"ENSG00000074800",905.51623350678,0.230612157130774,0.213110015144958,1.08212726170523,0.27919598370097,0.795846026950662
"ENSG00000077809",533.157860025322,-0.247026649520766,0.226803613984221,-1.08916540253169,0.276080952760402,0.795846026950662
"ENSG00000078369",1348.43864383764,-0.230434881748462,0.21153996816192,-1.08932077351963,0.276012455131995,0.795846026950662
"ENSG00000086232",510.876244951507,-0.251433567591382,0.230936712414375,-1.0887552912775,0.27626181213704,0.795846026950662
"ENSG00000096746",519.972651502123,0.248492986039801,0.229573597953323,1.08241099261913,0.279069945919006,0.795846026950662
"ENSG00000100883",245.45468107627,-0.274045809822288,0.251780128295486,-1.08843303749798,0.276403982971072,0.795846026950662
"ENSG00000105202",260.509018912085,0.270003374971363,0.248634520662285,1.08594484085379,0.277503396638823,0.795846026950662
"ENSG00000107290",368.595151484849,-0.261060542612302,0.238444518863423,-1.0948481594657,0.27358316363153,0.795846026950662
"ENSG00000107929",387.621329311795,-0.255794051481054,0.235350721924611,-1.08686325407997,0.277097247997875,0.795846026950662
"ENSG00000108389",288.227269217895,-0.269561210227373,0.247175567601398,-1.09056575794771,0.275464003661255,0.795846026950662
"ENSG00000114439",248.780528526146,-0.278955341866203,0.256739799613287,-1.08652940559422,0.277244838482997,0.795846026950662
"ENSG00000138772",279.820106286117,-0.270323259654278,0.248408860326603,-1.08821907277728,0.276498406755155,0.795846026950662
"ENSG00000143653",276.483698826197,-0.281165155091128,0.259651847226597,-1.08285443794958,0.278873037965906,0.795846026950662
"ENSG00000154358",223.707367221618,0.287630838479293,0.265489923443847,1.08339644212572,0.278632494213304,0.795846026950662
"ENSG00000160710",1251.32875366825,-0.248397806269432,0.229304514033659,-1.08326609842914,0.278690328402446,0.795846026950662
"ENSG00000163297",607.579639464351,0.291965326295092,0.26863834005664,1.08683416608937,0.277110105326668,0.795846026950662
"ENSG00000166743",279.46865812865,-0.380644800303532,0.349821597071436,-1.08811120722716,0.276546016740093,0.795846026950662
"ENSG00000172660",771.657186486101,0.238659307855044,0.22016458842935,1.08400406058774,0.278362998445038,0.795846026950662
"ENSG00000181704",332.655594176896,-0.2628907646952,0.241143761641842,-1.09018273126906,0.275632658675991,0.795846026950662
"ENSG00000196091",478.336341521411,-1.27198551175553,1.17241277799926,-1.0849297582087,0.277952766773383,0.795846026950662
"ENSG00000198752",547.071958500327,-0.249768780699832,0.22975619152733,-1.08710359028614,0.276991031337926,0.795846026950662
"ENSG00000230202",570.36026749431,0.241804759657417,0.222614714051696,1.08620295243047,0.277389211363353,0.795846026950662
"ENSG00000135679",257.981339154422,-0.270470234973942,0.250288197655159,-1.08063519378005,0.279859420960343,0.797023610319974
"ENSG00000196411",265.27416578861,0.269142738876112,0.249852208932739,1.07720776224382,0.281387458269169,0.800659219954453
"ENSG00000065054",300.464093473013,-0.296422657939232,0.275945650725686,-1.07420666772495,0.282730064618842,0.800819476021682
"ENSG00000075568",427.506556737562,-0.252317035424233,0.234927262642011,-1.07402194443785,0.282812846303428,0.800819476021682
"ENSG00000083845",808.807413445637,0.237581898308175,0.221074827101984,1.07466734870984,0.282523687121511,0.800819476021682
"ENSG00000133872",1191.4608592029,-0.231015407553885,0.214636641208388,-1.07630927437779,0.281788962230948,0.800819476021682
"ENSG00000158615",277.232185888093,-0.278233727044734,0.258909381270351,-1.07463748775563,0.282537061241362,0.800819476021682
"ENSG00000171298",544.264741185984,-0.247953707002411,0.230931817186778,-1.07370959109487,0.2829528613456,0.800819476021682
"ENSG00000087111",224.056668964255,-0.276142274212957,0.258204073213571,-1.06947295902861,0.284856607218763,0.801628751831611
"ENSG00000100201",4002.40376352855,-0.221904301531712,0.207442175580671,-1.06971642054254,0.28474697282644,0.801628751831611
"ENSG00000131711",366.652843090601,0.278479379989824,0.259761992638646,1.07205591226433,0.283694919521632,0.801628751831611
"ENSG00000132465",292.816109321446,-0.33178127500594,0.310000372594112,-1.0702608910743,0.284501892845897,0.801628751831611
"ENSG00000143761",1400.04915580897,-0.228090313990169,0.213165887263331,-1.07001320388755,0.284613365421707,0.801628751831611
"ENSG00000163435",408.468858744153,0.299044230465369,0.27970225590863,1.06915201485918,0.285001176844656,0.801628751831611
"ENSG00000242071",519.621310568742,0.249530305337114,0.233038806594561,1.07076717815177,0.284274128310701,0.801628751831611
"ENSG00000061987",249.218815420144,-0.274078895392301,0.256562982821007,-1.06827139433249,0.285398108098318,0.802036695661997
"ENSG00000015133",287.24488944948,-0.260179543985702,0.244670145717771,-1.06338900981332,0.28760557465629,0.804173013821556
"ENSG00000118482",276.991024660664,-0.271574259769406,0.255030579485464,-1.06486939847496,0.286935034816237,0.804173013821556
"ENSG00000119711",270.932801396499,-0.280307326128364,0.263757022497266,-1.06274829566393,0.28789611271595,0.804173013821556
"ENSG00000141232",377.572665139847,-0.248602372904535,0.233938670946415,-1.06268182126023,0.287926267511487,0.804173013821556
